Cliente2931;SAO;PMW;6 dias;4 estrelas;R$ 9398.02
Cliente9177;CNF;PMW;16 dias;3 estrelas;R$ 5270.43
Cliente8046;CNF;PMW;14 dias;4 estrelas;R$ 1368.24
Cliente8333;PMW;RIO;18 dias;2 estrelas;R$ 2346.66
Cliente2692;CNF;PMW;7 dias;2 estrelas;R$ 9394.48
Cliente281;PMW;RIO;12 dias;5 estrelas;R$ 1102.16
Cliente6709;PMW;CNF;27 dias;3 estrelas;R$ 9899.19
Cliente8383;RIO;PMW;25 dias;5 estrelas;R$ 5383.66
Cliente9409;PMW;SAO;18 dias;2 estrelas;R$ 6678.68
Cliente2877;PMW;SAO;11 dias;5 estrelas;R$ 8538.47
Cliente8511;PMW;RIO;20 dias;2 estrelas;R$ 8830.28
Cliente294;CNF;PMW;2 dias;5 estrelas;R$ 9548.0
Cliente8105;PMW;SAO;27 dias;1 estrelas;R$ 3220.76
Cliente2182;CNF;SAO;11 dias;4 estrelas;R$ 5192.07
Cliente8005;CNF;PMW;29 dias;2 estrelas;R$ 8388.16
Cliente4559;CNF;SAO;11 dias;2 estrelas;R$ 1715.44
Cliente1378;PMW;SAO;8 dias;1 estrelas;R$ 7597.46
Cliente9228;SAO;PMW;19 dias;4 estrelas;R$ 1957.4
Cliente268;CNF;RIO;10 dias;5 estrelas;R$ 1304.18
Cliente5828;CNF;SAO;7 dias;1 estrelas;R$ 5777.4
Cliente8772;PMW;RIO;23 dias;1 estrelas;R$ 3085.1
Cliente1521;RIO;SAO;11 dias;5 estrelas;R$ 7658.79
Cliente6743;RIO;CNF;3 dias;4 estrelas;R$ 5343.31
Cliente4011;CNF;PMW;27 dias;4 estrelas;R$ 9666.36
Cliente9729;CNF;PMW;19 dias;4 estrelas;R$ 6747.01
Cliente9490;SAO;PMW;22 dias;2 estrelas;R$ 3401.22
Cliente5145;RIO;SAO;22 dias;5 estrelas;R$ 3152.5
Cliente3668;CNF;SAO;26 dias;4 estrelas;R$ 2770.73
Cliente961;CNF;SAO;13 dias;2 estrelas;R$ 8489.31
Cliente2494;CNF;RIO;22 dias;4 estrelas;R$ 2711.37
Cliente8595;SAO;PMW;7 dias;4 estrelas;R$ 5540.16
Cliente2570;CNF;RIO;3 dias;2 estrelas;R$ 6164.91
Cliente2174;SAO;CNF;16 dias;1 estrelas;R$ 3639.44
Cliente6511;PMW;SAO;24 dias;3 estrelas;R$ 4319.95
Cliente3077;PMW;SAO;18 dias;1 estrelas;R$ 2694.12
Cliente9560;PMW;SAO;10 dias;3 estrelas;R$ 1320.97
Cliente7241;CNF;PMW;5 dias;1 estrelas;R$ 3426.44
Cliente9871;RIO;SAO;4 dias;3 estrelas;R$ 4154.92
Cliente9567;PMW;SAO;21 dias;2 estrelas;R$ 1459.08
Cliente4487;RIO;SAO;15 dias;1 estrelas;R$ 8410.1
Cliente9030;CNF;PMW;27 dias;5 estrelas;R$ 7963.94
Cliente702;SAO;PMW;25 dias;1 estrelas;R$ 8628.59
Cliente4370;SAO;RIO;12 dias;5 estrelas;R$ 7070.39
Cliente2836;CNF;SAO;10 dias;2 estrelas;R$ 1620.07
Cliente9870;SAO;PMW;17 dias;2 estrelas;R$ 5234.29
Cliente5985;PMW;CNF;2 dias;1 estrelas;R$ 6204.84
Cliente1366;RIO;SAO;18 dias;5 estrelas;R$ 1291.53
Cliente3738;RIO;CNF;10 dias;3 estrelas;R$ 3231.51
Cliente3935;SAO;PMW;27 dias;2 estrelas;R$ 1126.6
Cliente4744;SAO;RIO;21 dias;2 estrelas;R$ 3588.92
Cliente5242;SAO;RIO;21 dias;3 estrelas;R$ 8188.75
Cliente2469;CNF;RIO;27 dias;1 estrelas;R$ 6725.03
Cliente411;RIO;PMW;9 dias;4 estrelas;R$ 257.46
Cliente2593;RIO;CNF;26 dias;2 estrelas;R$ 1345.98
Cliente7576;PMW;SAO;11 dias;2 estrelas;R$ 3460.19
Cliente7762;RIO;SAO;3 dias;3 estrelas;R$ 8321.35
Cliente4048;SAO;PMW;15 dias;4 estrelas;R$ 1252.05
Cliente1474;CNF;RIO;23 dias;4 estrelas;R$ 6387.23
Cliente6952;CNF;PMW;12 dias;2 estrelas;R$ 6521.56
Cliente6577;RIO;PMW;6 dias;3 estrelas;R$ 6542.08
Cliente3040;PMW;RIO;19 dias;1 estrelas;R$ 7164.98
Cliente5778;PMW;SAO;16 dias;4 estrelas;R$ 6360.36
Cliente3132;RIO;SAO;7 dias;5 estrelas;R$ 2018.37
Cliente3862;RIO;PMW;27 dias;1 estrelas;R$ 1160.65
Cliente3040;SAO;PMW;15 dias;5 estrelas;R$ 6522.07
Cliente9602;CNF;RIO;4 dias;3 estrelas;R$ 3093.48
Cliente7922;CNF;RIO;25 dias;5 estrelas;R$ 2408.41
Cliente297;RIO;SAO;18 dias;3 estrelas;R$ 2802.79
Cliente6758;PMW;CNF;20 dias;1 estrelas;R$ 1203.59
Cliente5189;RIO;SAO;12 dias;4 estrelas;R$ 4248.45
Cliente5681;RIO;SAO;15 dias;2 estrelas;R$ 7827.81
Cliente11;CNF;SAO;13 dias;2 estrelas;R$ 1821.38
Cliente7142;PMW;RIO;8 dias;4 estrelas;R$ 6390.66
Cliente1713;PMW;SAO;29 dias;3 estrelas;R$ 8708.03
Cliente2170;CNF;SAO;4 dias;3 estrelas;R$ 8814.53
Cliente5389;SAO;RIO;20 dias;4 estrelas;R$ 1140.92
Cliente7604;CNF;PMW;19 dias;1 estrelas;R$ 6272.52
Cliente803;SAO;PMW;25 dias;1 estrelas;R$ 5908.95
Cliente2185;SAO;CNF;2 dias;1 estrelas;R$ 8416.78
Cliente965;SAO;CNF;6 dias;2 estrelas;R$ 6387.17
Cliente5661;SAO;RIO;30 dias;2 estrelas;R$ 7114.74
Cliente8140;SAO;PMW;12 dias;2 estrelas;R$ 2648.46
Cliente7868;RIO;PMW;2 dias;5 estrelas;R$ 6038.35
Cliente943;SAO;PMW;23 dias;4 estrelas;R$ 8109.71
Cliente7565;RIO;PMW;6 dias;3 estrelas;R$ 6369.9
Cliente9525;RIO;CNF;2 dias;1 estrelas;R$ 9395.17
Cliente9918;RIO;CNF;9 dias;2 estrelas;R$ 9605.1
Cliente3272;CNF;PMW;24 dias;3 estrelas;R$ 2259.64
Cliente3490;RIO;SAO;6 dias;2 estrelas;R$ 4950.32
Cliente388;RIO;PMW;28 dias;1 estrelas;R$ 9088.16
Cliente592;PMW;CNF;4 dias;4 estrelas;R$ 6532.18
Cliente3611;CNF;RIO;17 dias;5 estrelas;R$ 1434.67
Cliente8045;PMW;SAO;2 dias;3 estrelas;R$ 7822.72
Cliente697;PMW;SAO;20 dias;1 estrelas;R$ 9677.44
Cliente1823;SAO;RIO;26 dias;2 estrelas;R$ 3202.85
Cliente9855;CNF;SAO;3 dias;3 estrelas;R$ 9740.37
Cliente2203;RIO;PMW;22 dias;1 estrelas;R$ 5330.91
Cliente9078;SAO;CNF;6 dias;1 estrelas;R$ 1835.95
Cliente8837;SAO;CNF;8 dias;5 estrelas;R$ 341.26
Cliente6711;RIO;PMW;10 dias;3 estrelas;R$ 5925.56
Cliente2338;SAO;RIO;10 dias;4 estrelas;R$ 7274.72
Cliente4685;RIO;PMW;5 dias;3 estrelas;R$ 2898.08
Cliente5397;PMW;CNF;24 dias;1 estrelas;R$ 1576.49
Cliente214;PMW;SAO;24 dias;5 estrelas;R$ 4861.51
Cliente7592;PMW;RIO;30 dias;5 estrelas;R$ 9452.62
Cliente3222;CNF;RIO;13 dias;4 estrelas;R$ 675.28
Cliente2325;CNF;SAO;24 dias;5 estrelas;R$ 583.25
Cliente1142;RIO;CNF;17 dias;2 estrelas;R$ 5286.1
Cliente1863;CNF;PMW;12 dias;1 estrelas;R$ 9454.56
Cliente1678;CNF;PMW;17 dias;4 estrelas;R$ 6683.31
Cliente68;SAO;CNF;29 dias;5 estrelas;R$ 3186.0
Cliente3679;SAO;PMW;30 dias;1 estrelas;R$ 8277.41
Cliente6468;SAO;RIO;8 dias;3 estrelas;R$ 5210.54
Cliente4670;RIO;PMW;4 dias;3 estrelas;R$ 9044.02
Cliente5672;PMW;CNF;16 dias;4 estrelas;R$ 955.19
Cliente749;PMW;SAO;12 dias;2 estrelas;R$ 4224.48
Cliente4510;SAO;PMW;5 dias;3 estrelas;R$ 392.6
Cliente4565;CNF;RIO;24 dias;4 estrelas;R$ 1761.09
Cliente3950;PMW;CNF;13 dias;1 estrelas;R$ 3820.41
Cliente1212;SAO;RIO;19 dias;4 estrelas;R$ 9006.89
Cliente4778;RIO;PMW;20 dias;4 estrelas;R$ 2284.57
Cliente6664;RIO;CNF;18 dias;1 estrelas;R$ 7806.67
Cliente875;RIO;PMW;23 dias;1 estrelas;R$ 4787.36
Cliente1159;SAO;PMW;17 dias;3 estrelas;R$ 2767.79
Cliente2472;PMW;RIO;5 dias;5 estrelas;R$ 3873.71
Cliente1762;SAO;RIO;11 dias;1 estrelas;R$ 9625.2
Cliente4326;CNF;PMW;21 dias;2 estrelas;R$ 7540.34
Cliente5019;CNF;PMW;28 dias;2 estrelas;R$ 8247.84
Cliente7616;SAO;RIO;28 dias;2 estrelas;R$ 2940.99
Cliente8637;CNF;SAO;15 dias;3 estrelas;R$ 9160.57
Cliente5589;PMW;SAO;30 dias;5 estrelas;R$ 3351.66
Cliente6161;CNF;PMW;30 dias;5 estrelas;R$ 1775.72
Cliente3217;CNF;SAO;14 dias;2 estrelas;R$ 9547.59
Cliente2721;RIO;PMW;5 dias;3 estrelas;R$ 5718.34
Cliente651;SAO;CNF;14 dias;1 estrelas;R$ 4220.29
Cliente381;SAO;RIO;28 dias;1 estrelas;R$ 1363.69
Cliente3681;SAO;PMW;18 dias;4 estrelas;R$ 1516.59
Cliente2333;RIO;SAO;22 dias;5 estrelas;R$ 6693.2
Cliente3894;SAO;RIO;7 dias;5 estrelas;R$ 1124.66
Cliente7271;PMW;CNF;22 dias;1 estrelas;R$ 3025.18
Cliente1519;PMW;SAO;21 dias;1 estrelas;R$ 7077.84
Cliente1554;RIO;PMW;11 dias;4 estrelas;R$ 5372.66
Cliente4893;RIO;PMW;28 dias;5 estrelas;R$ 9183.23
Cliente3061;CNF;SAO;6 dias;3 estrelas;R$ 4163.32
Cliente5130;PMW;CNF;30 dias;1 estrelas;R$ 9876.31
Cliente7161;CNF;PMW;22 dias;5 estrelas;R$ 5934.47
Cliente4274;RIO;SAO;17 dias;4 estrelas;R$ 7505.59
Cliente8662;CNF;SAO;11 dias;3 estrelas;R$ 5488.57
Cliente6882;CNF;SAO;11 dias;2 estrelas;R$ 6518.21
Cliente1671;CNF;PMW;5 dias;4 estrelas;R$ 2187.72
Cliente5975;CNF;PMW;4 dias;1 estrelas;R$ 8717.47
Cliente1408;CNF;SAO;13 dias;5 estrelas;R$ 2821.25
Cliente4509;SAO;PMW;13 dias;3 estrelas;R$ 4588.98
Cliente2600;CNF;RIO;19 dias;2 estrelas;R$ 1755.21
Cliente9147;SAO;RIO;2 dias;3 estrelas;R$ 8255.5
Cliente3701;SAO;PMW;17 dias;4 estrelas;R$ 1471.75
Cliente8995;RIO;CNF;23 dias;5 estrelas;R$ 4089.3
Cliente2227;SAO;RIO;26 dias;3 estrelas;R$ 2301.0
Cliente5882;CNF;PMW;18 dias;3 estrelas;R$ 9644.8
Cliente9993;PMW;RIO;16 dias;4 estrelas;R$ 4362.09
Cliente2808;PMW;CNF;25 dias;3 estrelas;R$ 6032.42
Cliente3099;SAO;RIO;23 dias;5 estrelas;R$ 6007.92
Cliente3073;CNF;PMW;22 dias;2 estrelas;R$ 6270.85
Cliente6896;PMW;RIO;23 dias;5 estrelas;R$ 9350.77
Cliente330;PMW;RIO;23 dias;2 estrelas;R$ 895.34
Cliente5509;RIO;CNF;18 dias;3 estrelas;R$ 4643.54
Cliente1852;SAO;PMW;29 dias;2 estrelas;R$ 9759.49
Cliente8691;CNF;RIO;10 dias;3 estrelas;R$ 4555.7
Cliente1;CNF;PMW;15 dias;1 estrelas;R$ 3062.03
Cliente7465;CNF;SAO;27 dias;3 estrelas;R$ 6737.79
Cliente866;SAO;RIO;26 dias;5 estrelas;R$ 9296.57
Cliente6941;SAO;PMW;20 dias;2 estrelas;R$ 5358.78
Cliente9269;CNF;RIO;30 dias;4 estrelas;R$ 2514.71
Cliente2415;RIO;PMW;21 dias;1 estrelas;R$ 5075.52
Cliente5844;RIO;SAO;17 dias;2 estrelas;R$ 7243.64
Cliente264;SAO;PMW;5 dias;2 estrelas;R$ 1621.33
Cliente9563;RIO;PMW;11 dias;4 estrelas;R$ 1724.77
Cliente3872;CNF;RIO;12 dias;3 estrelas;R$ 8360.59
Cliente3265;PMW;CNF;24 dias;3 estrelas;R$ 3643.55
Cliente3322;PMW;SAO;14 dias;3 estrelas;R$ 8252.17
Cliente390;CNF;PMW;14 dias;1 estrelas;R$ 3071.47
Cliente6950;PMW;SAO;9 dias;5 estrelas;R$ 2464.41
Cliente5251;CNF;RIO;14 dias;3 estrelas;R$ 6757.22
Cliente5076;PMW;CNF;7 dias;2 estrelas;R$ 6737.41
Cliente6926;SAO;PMW;6 dias;4 estrelas;R$ 1661.6
Cliente2087;RIO;SAO;27 dias;1 estrelas;R$ 238.39
Cliente9188;RIO;CNF;29 dias;2 estrelas;R$ 2596.16
Cliente6546;PMW;SAO;4 dias;1 estrelas;R$ 958.58
Cliente7377;CNF;SAO;14 dias;1 estrelas;R$ 6543.56
Cliente6589;PMW;CNF;24 dias;2 estrelas;R$ 1326.99
Cliente6909;PMW;SAO;2 dias;3 estrelas;R$ 192.84
Cliente4601;PMW;RIO;30 dias;1 estrelas;R$ 6138.79
Cliente7319;SAO;PMW;15 dias;3 estrelas;R$ 8778.84
Cliente3034;CNF;SAO;2 dias;3 estrelas;R$ 6160.22
Cliente6880;RIO;SAO;22 dias;5 estrelas;R$ 673.29
Cliente4213;RIO;PMW;16 dias;5 estrelas;R$ 1522.09
Cliente147;RIO;SAO;6 dias;2 estrelas;R$ 6490.75
Cliente538;CNF;PMW;9 dias;1 estrelas;R$ 1601.48
Cliente7091;CNF;PMW;13 dias;3 estrelas;R$ 9509.24
Cliente7373;PMW;CNF;18 dias;2 estrelas;R$ 3600.63
Cliente7832;PMW;RIO;25 dias;1 estrelas;R$ 687.22
Cliente8911;CNF;RIO;7 dias;2 estrelas;R$ 454.85
Cliente1875;RIO;SAO;29 dias;3 estrelas;R$ 9996.95
Cliente8383;RIO;CNF;11 dias;5 estrelas;R$ 7226.7
Cliente5255;PMW;CNF;4 dias;2 estrelas;R$ 4636.51
Cliente8273;RIO;SAO;17 dias;2 estrelas;R$ 7842.66
Cliente4393;RIO;PMW;4 dias;2 estrelas;R$ 7756.11
Cliente2271;SAO;CNF;24 dias;3 estrelas;R$ 9013.29
Cliente8225;CNF;RIO;15 dias;5 estrelas;R$ 4342.78
Cliente3264;PMW;RIO;18 dias;2 estrelas;R$ 794.39
Cliente8945;RIO;SAO;27 dias;2 estrelas;R$ 1000.56
Cliente9029;CNF;RIO;21 dias;3 estrelas;R$ 1950.73
Cliente3711;RIO;PMW;9 dias;4 estrelas;R$ 1734.21
Cliente735;PMW;SAO;17 dias;4 estrelas;R$ 6852.59
Cliente2334;SAO;PMW;20 dias;3 estrelas;R$ 7023.06
Cliente5470;SAO;RIO;15 dias;5 estrelas;R$ 133.64
Cliente3465;SAO;RIO;26 dias;2 estrelas;R$ 3875.22
Cliente7824;RIO;PMW;5 dias;5 estrelas;R$ 3132.71
Cliente2761;PMW;RIO;17 dias;4 estrelas;R$ 7728.97
Cliente2417;PMW;RIO;22 dias;4 estrelas;R$ 9155.59
Cliente3438;PMW;RIO;22 dias;1 estrelas;R$ 5460.35
Cliente2912;CNF;PMW;2 dias;3 estrelas;R$ 1375.29
Cliente6759;SAO;PMW;28 dias;4 estrelas;R$ 5736.61
Cliente9053;PMW;RIO;5 dias;3 estrelas;R$ 3031.08
Cliente5700;SAO;RIO;24 dias;2 estrelas;R$ 1286.28
Cliente4659;PMW;SAO;27 dias;4 estrelas;R$ 2804.33
Cliente1193;SAO;RIO;5 dias;2 estrelas;R$ 946.37
Cliente3036;PMW;RIO;6 dias;5 estrelas;R$ 6699.92
Cliente5651;SAO;CNF;1 dias;4 estrelas;R$ 9023.11
Cliente6148;CNF;PMW;15 dias;2 estrelas;R$ 9295.3
Cliente5613;PMW;CNF;30 dias;1 estrelas;R$ 7423.19
Cliente5898;PMW;CNF;5 dias;2 estrelas;R$ 2139.48
Cliente236;RIO;PMW;15 dias;5 estrelas;R$ 1674.47
Cliente9576;SAO;PMW;4 dias;2 estrelas;R$ 9569.17
Cliente571;PMW;SAO;10 dias;2 estrelas;R$ 3687.15
Cliente8793;PMW;RIO;4 dias;2 estrelas;R$ 9921.7
Cliente2144;SAO;RIO;6 dias;1 estrelas;R$ 926.77
Cliente168;RIO;SAO;3 dias;1 estrelas;R$ 254.94
Cliente6344;PMW;CNF;7 dias;2 estrelas;R$ 2941.03
Cliente1191;PMW;CNF;5 dias;5 estrelas;R$ 6403.42
Cliente9241;CNF;SAO;22 dias;1 estrelas;R$ 2968.05
Cliente2033;CNF;RIO;27 dias;4 estrelas;R$ 7379.56
Cliente6574;CNF;PMW;26 dias;3 estrelas;R$ 100.56
Cliente94;CNF;SAO;1 dias;3 estrelas;R$ 415.06
Cliente2056;CNF;PMW;9 dias;5 estrelas;R$ 9894.22
Cliente7370;CNF;RIO;28 dias;3 estrelas;R$ 5610.53
Cliente1248;RIO;CNF;24 dias;2 estrelas;R$ 9148.12
Cliente7273;SAO;CNF;30 dias;3 estrelas;R$ 1490.7
Cliente6737;CNF;RIO;10 dias;2 estrelas;R$ 1183.78
Cliente5197;PMW;RIO;4 dias;2 estrelas;R$ 9522.85
Cliente9635;PMW;RIO;15 dias;5 estrelas;R$ 3998.79
Cliente772;SAO;PMW;15 dias;4 estrelas;R$ 3039.15
Cliente3632;RIO;SAO;12 dias;3 estrelas;R$ 6830.92
Cliente663;CNF;PMW;20 dias;3 estrelas;R$ 6235.42
Cliente6946;PMW;RIO;1 dias;3 estrelas;R$ 8985.25
Cliente7535;CNF;SAO;21 dias;2 estrelas;R$ 7274.2
Cliente6182;RIO;PMW;23 dias;2 estrelas;R$ 4035.39
Cliente9392;RIO;PMW;12 dias;2 estrelas;R$ 6824.03
Cliente3418;RIO;CNF;9 dias;5 estrelas;R$ 1908.32
Cliente4506;PMW;RIO;25 dias;2 estrelas;R$ 5895.48
Cliente2963;RIO;PMW;4 dias;4 estrelas;R$ 3371.99
Cliente5964;SAO;PMW;25 dias;3 estrelas;R$ 317.43
Cliente5071;SAO;CNF;25 dias;5 estrelas;R$ 1558.68
Cliente6984;CNF;RIO;28 dias;4 estrelas;R$ 4413.82
Cliente3933;SAO;CNF;17 dias;4 estrelas;R$ 5546.2
Cliente6793;CNF;SAO;20 dias;1 estrelas;R$ 8172.49
Cliente917;RIO;CNF;11 dias;4 estrelas;R$ 8592.53
Cliente9401;RIO;SAO;3 dias;3 estrelas;R$ 1819.92
Cliente3601;RIO;PMW;2 dias;4 estrelas;R$ 9570.58
Cliente6322;RIO;SAO;21 dias;5 estrelas;R$ 1866.59
Cliente6985;SAO;PMW;13 dias;5 estrelas;R$ 3115.34
Cliente2701;SAO;CNF;9 dias;5 estrelas;R$ 8274.22
Cliente5357;SAO;PMW;10 dias;2 estrelas;R$ 190.87
Cliente1861;RIO;SAO;12 dias;1 estrelas;R$ 6539.49
Cliente1991;CNF;PMW;16 dias;3 estrelas;R$ 7350.03
Cliente7247;SAO;CNF;24 dias;1 estrelas;R$ 117.11
Cliente2858;CNF;RIO;25 dias;5 estrelas;R$ 8337.34
Cliente7101;PMW;CNF;26 dias;3 estrelas;R$ 6480.16
Cliente8871;SAO;CNF;30 dias;4 estrelas;R$ 736.58
Cliente292;CNF;SAO;22 dias;1 estrelas;R$ 7167.88
Cliente6689;RIO;PMW;14 dias;3 estrelas;R$ 4081.94
Cliente6932;CNF;SAO;13 dias;4 estrelas;R$ 9378.25
Cliente1905;RIO;SAO;5 dias;5 estrelas;R$ 3419.48
Cliente6958;RIO;CNF;22 dias;2 estrelas;R$ 9647.89
Cliente5399;CNF;PMW;10 dias;2 estrelas;R$ 2225.16
Cliente8161;RIO;PMW;2 dias;3 estrelas;R$ 4433.33
Cliente562;SAO;RIO;26 dias;4 estrelas;R$ 9225.72
Cliente1442;SAO;RIO;1 dias;2 estrelas;R$ 7340.24
Cliente1207;PMW;CNF;25 dias;4 estrelas;R$ 1444.89
Cliente4258;PMW;SAO;14 dias;2 estrelas;R$ 2897.2
Cliente7386;CNF;PMW;19 dias;3 estrelas;R$ 3492.78
Cliente4638;SAO;PMW;20 dias;5 estrelas;R$ 3265.06
Cliente558;CNF;PMW;20 dias;2 estrelas;R$ 3786.06
Cliente7862;SAO;CNF;10 dias;1 estrelas;R$ 6403.31
Cliente8497;SAO;CNF;23 dias;1 estrelas;R$ 6114.66
Cliente8225;RIO;SAO;26 dias;5 estrelas;R$ 5289.32
Cliente2926;CNF;PMW;5 dias;2 estrelas;R$ 4599.28
Cliente8281;CNF;PMW;20 dias;4 estrelas;R$ 8662.34
Cliente4346;SAO;PMW;16 dias;1 estrelas;R$ 3414.88
Cliente6013;PMW;CNF;14 dias;2 estrelas;R$ 3789.75
Cliente581;RIO;PMW;3 dias;3 estrelas;R$ 5353.04
Cliente1439;CNF;RIO;20 dias;2 estrelas;R$ 9061.6
Cliente7199;RIO;CNF;27 dias;3 estrelas;R$ 4466.29
Cliente8441;CNF;RIO;12 dias;1 estrelas;R$ 4980.81
Cliente4499;CNF;SAO;16 dias;3 estrelas;R$ 7941.88
Cliente2312;RIO;SAO;29 dias;5 estrelas;R$ 6530.28
Cliente7587;RIO;PMW;20 dias;4 estrelas;R$ 348.33
Cliente3885;PMW;RIO;17 dias;5 estrelas;R$ 2914.25
Cliente2891;RIO;CNF;16 dias;2 estrelas;R$ 9531.03
Cliente6066;SAO;RIO;17 dias;1 estrelas;R$ 518.36
Cliente672;RIO;SAO;18 dias;4 estrelas;R$ 1817.67
Cliente7695;RIO;PMW;15 dias;4 estrelas;R$ 7749.24
Cliente7763;CNF;RIO;13 dias;3 estrelas;R$ 2367.56
Cliente9438;PMW;RIO;1 dias;3 estrelas;R$ 5952.07
Cliente5497;RIO;CNF;21 dias;5 estrelas;R$ 4688.91
Cliente425;RIO;PMW;17 dias;4 estrelas;R$ 8575.2
Cliente2251;CNF;RIO;22 dias;5 estrelas;R$ 3553.97
Cliente3505;RIO;CNF;24 dias;1 estrelas;R$ 2646.56
Cliente280;SAO;CNF;1 dias;2 estrelas;R$ 686.23
Cliente6540;CNF;RIO;13 dias;2 estrelas;R$ 721.81
Cliente2306;RIO;PMW;3 dias;4 estrelas;R$ 8592.3
Cliente2892;CNF;PMW;4 dias;1 estrelas;R$ 2105.29
Cliente126;RIO;PMW;4 dias;4 estrelas;R$ 8086.25
Cliente8367;PMW;SAO;19 dias;1 estrelas;R$ 1455.28
Cliente8996;RIO;CNF;6 dias;2 estrelas;R$ 9508.01
Cliente9823;RIO;CNF;25 dias;1 estrelas;R$ 3295.02
Cliente3352;RIO;SAO;18 dias;1 estrelas;R$ 8466.13
Cliente1789;SAO;RIO;4 dias;3 estrelas;R$ 9462.05
Cliente6342;SAO;RIO;9 dias;4 estrelas;R$ 2065.46
Cliente956;RIO;SAO;20 dias;2 estrelas;R$ 3095.55
Cliente5662;RIO;CNF;26 dias;4 estrelas;R$ 2281.93
Cliente6178;RIO;CNF;16 dias;2 estrelas;R$ 9316.32
Cliente24;PMW;RIO;29 dias;2 estrelas;R$ 9677.2
Cliente6733;SAO;RIO;16 dias;2 estrelas;R$ 686.47
Cliente1612;CNF;RIO;23 dias;2 estrelas;R$ 4789.43
Cliente7561;CNF;RIO;5 dias;3 estrelas;R$ 2282.4
Cliente6818;PMW;CNF;15 dias;3 estrelas;R$ 908.0
Cliente6517;CNF;RIO;13 dias;2 estrelas;R$ 2690.49
Cliente8782;RIO;PMW;18 dias;2 estrelas;R$ 1557.72
Cliente8763;RIO;CNF;28 dias;5 estrelas;R$ 8994.78
Cliente6250;SAO;CNF;7 dias;4 estrelas;R$ 501.41
Cliente5574;CNF;PMW;5 dias;3 estrelas;R$ 8278.07
Cliente3442;CNF;RIO;25 dias;4 estrelas;R$ 1390.5
Cliente6724;CNF;SAO;26 dias;1 estrelas;R$ 4941.95
Cliente7780;CNF;RIO;8 dias;3 estrelas;R$ 2187.26
Cliente6115;PMW;SAO;11 dias;1 estrelas;R$ 4250.0
Cliente6908;SAO;CNF;5 dias;3 estrelas;R$ 3085.64
Cliente9210;SAO;PMW;9 dias;4 estrelas;R$ 9898.49
Cliente3496;PMW;SAO;21 dias;4 estrelas;R$ 3152.47
Cliente7525;CNF;SAO;2 dias;4 estrelas;R$ 7604.37
Cliente4213;PMW;CNF;11 dias;3 estrelas;R$ 3934.03
Cliente484;RIO;CNF;9 dias;4 estrelas;R$ 9640.4
Cliente1186;SAO;RIO;8 dias;2 estrelas;R$ 8335.06
Cliente8280;RIO;SAO;20 dias;5 estrelas;R$ 1136.01
Cliente428;SAO;CNF;19 dias;5 estrelas;R$ 8647.62
Cliente2997;RIO;CNF;19 dias;3 estrelas;R$ 8006.94
Cliente9599;CNF;PMW;18 dias;1 estrelas;R$ 5119.34
Cliente5900;CNF;PMW;23 dias;3 estrelas;R$ 9774.68
Cliente3234;SAO;CNF;15 dias;4 estrelas;R$ 4999.05
Cliente5385;SAO;CNF;13 dias;2 estrelas;R$ 1174.69
Cliente3616;RIO;CNF;29 dias;4 estrelas;R$ 1391.13
Cliente6984;RIO;PMW;26 dias;1 estrelas;R$ 9528.53
Cliente911;SAO;RIO;13 dias;5 estrelas;R$ 4914.49
Cliente6960;CNF;SAO;15 dias;3 estrelas;R$ 284.14
Cliente2976;CNF;PMW;20 dias;3 estrelas;R$ 232.87
Cliente9918;PMW;CNF;14 dias;1 estrelas;R$ 9814.23
Cliente5614;PMW;SAO;20 dias;5 estrelas;R$ 6322.07
Cliente4043;PMW;CNF;27 dias;3 estrelas;R$ 3495.43
Cliente453;SAO;PMW;7 dias;2 estrelas;R$ 9405.03
Cliente6211;PMW;RIO;21 dias;2 estrelas;R$ 2891.75
Cliente6348;RIO;PMW;22 dias;3 estrelas;R$ 1679.77
Cliente3253;SAO;RIO;28 dias;3 estrelas;R$ 2574.65
Cliente2793;SAO;CNF;3 dias;4 estrelas;R$ 1364.98
Cliente387;SAO;RIO;14 dias;4 estrelas;R$ 8691.02
Cliente1132;RIO;PMW;27 dias;4 estrelas;R$ 5366.63
Cliente2349;CNF;SAO;22 dias;4 estrelas;R$ 148.07
Cliente520;PMW;CNF;22 dias;2 estrelas;R$ 4180.37
Cliente9214;PMW;RIO;1 dias;2 estrelas;R$ 4905.77
Cliente8014;RIO;CNF;21 dias;4 estrelas;R$ 9580.35
Cliente7196;CNF;PMW;4 dias;1 estrelas;R$ 4617.15
Cliente2861;PMW;RIO;17 dias;4 estrelas;R$ 9651.19
Cliente3593;CNF;SAO;12 dias;5 estrelas;R$ 191.59
Cliente7437;RIO;CNF;23 dias;4 estrelas;R$ 4067.34
Cliente9362;RIO;SAO;14 dias;4 estrelas;R$ 8516.43
Cliente8558;CNF;RIO;20 dias;4 estrelas;R$ 2454.31
Cliente9884;CNF;RIO;29 dias;2 estrelas;R$ 5783.03
Cliente4540;PMW;CNF;3 dias;3 estrelas;R$ 8572.71
Cliente6419;PMW;CNF;18 dias;3 estrelas;R$ 3865.1
Cliente569;SAO;RIO;9 dias;1 estrelas;R$ 8112.05
Cliente2810;CNF;RIO;21 dias;4 estrelas;R$ 987.41
Cliente4689;RIO;CNF;15 dias;1 estrelas;R$ 5199.01
